# map seed opt_first repeats opt_success con_success opt_deterministic con_deterministic opt_run_time con_run_time opt_wall_mean con_wall_mean opt_cpu_time con_cpu_time opt_cpu_mean con_cpu_mean opt_iterations con_iterations opt_nodes con_nodes opt_nn_checks con_nn_checks opt_connection_checks con_connection_checks opt_collision_checks con_collision_checks opt_tree_mem con_tree_mem opt_path_mem con_path_mem
map_3 53 1 5 5 5 1 1 0.00125225 0.000355209 0.0012657582 0.0003609502 0.00125 0.000356 0.0012636 0.0003608 6828 1240 4894 941 44242 284563 249 221276 100391 1240 31.896484375 4.5947265625 0.2314453125 1.359375
map_4 53 0 5 5 5 1 1 0.001522375 0.001079917 0.0015344584 0.0010792416 0.001519 0.001078 0.0015316 0.0010782 8367 2174 5436 1694 49387 920787 616 716717 122396 2174 34.54296875 8.271484375 0.1962890625 1.3271484375
map_5 53 1 5 5 5 1 1 0.001594 0.000187583 0.001605275 0.000187625 0.001592 0.000187 0.0016038 0.0001872 8742 808 6115 693 52523 138777 1520 120037 124198 808 37.8583984375 3.3837890625 0.2314453125 1.37109375
map_6 53 0 5 5 5 1 1 0.001091625 0.003017792 0.0011112 0.0030170002 0.001091 0.003012 0.0011084 0.0030134 5938 3838 3393 2830 37799 2719930 48 2001390 83891 3838 24.5673828125 13.818359375 0.19921875 1.4326171875
map_7 53 1 5 5 5 1 1 0.001025084 0.000255458 0.001034517 0.0002565166 0.001023 0.000256 0.0010326 0.0002564 5726 1070 3852 764 28331 204630 139 145919 81519 1070 26.80859375 3.73046875 0.228515625 1.3623046875
map_8 53 0 5 5 5 1 1 0.001293709 0.002851208 0.0013079338 0.0028508582 0.00129 0.002849 0.0013054 0.0028482 7088 3684 5433 2793 42794 2511599 606 1949570 102842 3682 34.5283203125 13.6376953125 0.2197265625 1.41796875
map_9 53 1 5 5 5 1 1 0.001138916 0.000543083 0.0011481166 0.0005435418 0.001137 0.000543 0.0011464 0.000543 6188 1594 4348 1143 32878 463430 213 326269 92553 1594 29.23046875 5.5810546875 0.1787109375 1.3330078125
map_0 54 1 5 5 5 1 1 0.001047958 0.001368084 0.0010585082 0.0013711166 0.001048 0.001368 0.0010572 0.0013688 5782 2461 3244 1875 31845 1210073 73 878376 80492 2461 23.83984375 9.1552734375 0.2080078125 1.412109375
map_1 54 0 5 5 5 1 1 0.001144417 0.000274875 0.0011621666 0.00027535 0.001143 0.000274 0.001161 0.0002744 6351 1023 5096 845 36497 209599 182 178444 92774 1023 32.8828125 4.1259765625 0.2109375 1.3916015625
map_2 54 1 5 5 5 1 1 0.001263041 0.001655375 0.0012804414 0.0016561168 0.001261 0.001654 0.0012788 0.001654 7049 2741 5858 2092 40748 1450473 463 1093767 107313 2741 36.603515625 10.21484375 0.205078125 1.40625
map_3 54 0 5 5 5 1 1 0.001143125 0.0004015 0.0011526998 0.0004013332 0.00114 0.0004 0.001151 0.0004004 6295 1249 4867 1023 31320 319612 261 261567 93494 1249 31.7646484375 4.9951171875 0.19921875 1.388671875
map_4 54 1 5 5 5 1 1 0.000919833 0.001066833 0.0009288916 0.0010679252 0.000917 0.001065 0.0009274 0.0010666 5035 2339 3550 1610 24238 954195 39 647553 76690 2339 25.333984375 7.861328125 0.193359375 1.458984375
map_5 54 0 5 5 5 1 1 0.001120542 0.000224083 0.0011328916 0.0002248 0.00112 0.000224 0.0011322 0.0002238 6225 869 3988 772 36379 166121 225 148927 89898 869 27.47265625 3.76953125 0.1669921875 1.318359375
map_6 54 1 5 5 5 1 1 0.00112925 0.000758042 0.0011412416 0.0007589836 0.001127 0.000757 0.0011396 0.0007574 6170 1870 4993 1394 35112 643706 365 485504 91960 1870 32.3798828125 6.806640625 0.19921875 1.39453125
map_7 54 0 5 5 5 1 1 0.001055209 0.000628916 0.0010598584 0.0006795666 0.001052 0.000629 0.0010578 0.0006778 5802 1540 3786 1216 33527 494269 188 369268 82209 1540 26.486328125 5.9375 0.2197265625 1.3154296875
map_8 54 1 5 5 5 1 1 0.0010035 0.003246292 0.0010122668 0.0032486748 0.001003 0.003245 0.0010114 0.0032462 5468 4093 3549 2947 43844 2907487 30 2170952 77139 4093 25.3291015625 14.3896484375 0.17578125 1.517578125
map_9 54 0 5 5 5 1 1 0.001048166 0.006839542 0.0010629664 0.0068501836 0.001048 0.006839 0.001062 0.006846 5774 5639 4072 4403 30942 6057662 57 4846321 85842 5639 27.8828125 21.4990234375 0.2080078125 1.875
map_0 55 0 5 5 5 1 1 0.00102425 0.007897125 0.0010351916 0.007900675 0.001023 0.007895 0.0010334 0.0078976 5579 6208 3365 4679 30476 7159693 51 5473249 83014 6206 24.4306640625 22.8466796875 0.1640625 1.9306640625
map_1 55 1 5 5 5 1 1 0.001057125 0.000213834 0.0010442918 0.0002134586 0.001056 0.000214 0.0010436 0.0002132 5496 815 3271 700 30385 143643 45 122473 79233 815 23.9716796875 3.41796875 0.1611328125 1.330078125
map_2 55 0 5 5 5 1 1 0.001199708 0.002054875 0.0012144248 0.0022088998 0.0012 0.002051 0.0012138 0.0022066 5901 2889 4087 2162 34753 1644813 49 1167776 87348 2889 27.9560546875 10.556640625 0.1845703125 1.3564453125
map_3 55 1 5 5 5 1 1 0.001474917 0.002628541 0.0014826084 0.00263655 0.001474 0.002628 0.001482 0.0026354 7368 3281 4041 2535 36543 2067779 179 1606027 106551 3280 27.7314453125 12.3779296875 0.2021484375 1.798828125
map_4 55 0 5 5 5 1 1 0.000859375 0.000598667 0.0008656418 0.0005985082 0.000859 0.000598 0.000865 0.0005976 4190 1465 1962 1181 18028 445024 6 348639 59527 1465 17.580078125 5.7666015625 0.1875 1.4384765625
map_5 55 1 5 5 5 1 1 0.001360125 0.001863917 0.0013540836 0.0018627582 0.001359 0.001864 0.0013536 0.0018626 6855 2717 4884 2098 34491 1465204 481 1099489 98550 2717 31.84765625 10.244140625 0.2109375 1.3212890625
map_6 55 0 5 5 5 1 1 0.001366667 0.00087425 0.0013366836 0.0008716418 0.001366 0.000873 0.0013338 0.000871 6108 1847 3795 1443 34637 651234 117 520245 87655 1847 26.5302734375 7.0458984375 0.1962890625 1.412109375
map_7 55 1 5 5 5 1 1 0.001424917 0.000730917 0.0014381084 0.0007306334 0.001424 0.00073 0.0014368 0.0007304 7134 1640 5182 1309 37919 546130 524 427919 99539 1640 33.302734375 6.3916015625 0.193359375 1.330078125
map_8 55 0 5 5 5 1 1 0.0011705 0.000566375 0.00118395 0.0005647166 0.001167 0.000562 0.001183 0.000563 5638 1567 3178 1122 46220 417130 8 314421 80043 1566 23.517578125 5.478515625 0.2080078125 1.388671875
map_9 55 1 5 5 5 1 1 0.001466291 0.000312 0.0014748832 0.0003138082 0.001466 0.000312 0.0014732 0.0003138 6934 1114 4658 796 38896 230871 165 158365 101038 1114 30.744140625 3.88671875 0.193359375 1.3916015625
map_0 56 1 5 5 5 1 1 0.001325125 0.000706959 0.0013366916 0.0007065254 0.001326 0.000704 0.0013268 0.0007048 6224 1655 4388 1258 31094 539664 326 395246 89367 1655 29.42578125 6.142578125 0.1845703125 1.34765625
map_1 56 0 5 5 5 1 1 0.00109 0.002535 0.0011025998 0.0025605002 0.00109 0.002526 0.0011018 0.0025506 5399 3275 4183 2436 27228 2014974 114 1482520 78920 3275 28.4248046875 11.89453125 0.158203125 1.4296875
map_2 56 1 5 5 5 1 1 0.001316416 0.000510084 0.001321175 0.0005091502 0.001313 0.00051 0.001319 0.0005086 6433 1320 5236 1074 32957 373105 380 288154 94518 1320 33.56640625 5.244140625 0.1845703125 1.3798828125
map_3 56 0 5 5 5 1 1 0.001201542 0.000491542 0.0011859752 0.0004909584 0.0012 0.000492 0.001179 0.0004906 5588 1300 4110 1068 26060 358211 113 284890 82258 1300 28.068359375 5.21484375 0.1875 1.353515625
map_4 56 1 5 5 5 1 1 0.00150625 0.000873 0.0015164668 0.00087645 0.001505 0.000872 0.0015148 0.0008738 7466 1887 5671 1430 35153 646806 716 510700 108569 1887 35.6904296875 6.982421875 0.158203125 1.3828125
map_5 56 0 5 5 5 1 1 0.001020458 0.000662458 0.0010274332 0.00066215 0.00102 0.000659 0.0010262 0.0006596 5064 1554 2955 1244 25964 485868 88 386475 71115 1554 22.4287109375 6.07421875 0.1669921875 1.318359375
map_6 56 1 5 5 5 1 1 0.001351875 0.000338 0.0013646418 0.0003394754 0.001344 0.000337 0.0013602 0.000339 6469 1143 4815 860 37237 244165 226 184831 92305 1143 31.5107421875 4.19921875 0.19921875 1.3974609375
map_7 56 0 5 5 5 1 1 0.0011895 0.001092542 0.001194425 0.001090975 0.001189 0.001091 0.0011942 0.0010908 5852 1970 3541 1622 37334 830166 61 657045 79068 1970 25.2900390625 7.919921875 0.205078125 1.318359375
map_8 56 1 5 5 5 1 1 0.001108417 0.004272792 0.0011222582 0.0042734002 0.001108 0.00427 0.0011194 0.0042702 5368 4361 2976 3230 42226 3439774 47 2607607 76316 4361 22.53125 15.771484375 0.181640625 1.751953125
map_9 56 0 5 5 5 1 1 0.001156667 0.002503416 0.0011458164 0.0025035 0.001154 0.002501 0.0011424 0.0025016 5412 3162 3572 2476 25727 1953975 92 1532405 76498 3162 25.44140625 12.08984375 0.1962890625 1.48828125
map_0 57 0 5 5 5 1 1 0.001466584 0.000296458 0.001466325 0.0002963252 0.001463 0.000297 0.0014598 0.0002958 6956 1030 5187 801 37836 209968 623 160353 102530 1030 33.3271484375 3.9111328125 0.2109375 1.353515625
map_1 57 1 5 5 5 1 1 0.001286417 0.001808333 0.0013091002 0.0018161252 0.001285 0.001805 0.001307 0.0018128 6438 2714 4586 2084 38438 1417622 288 1085717 97838 2714 30.392578125 10.17578125 0.1875 1.7080078125
map_2 57 0 5 5 5 1 1 0.001600292 0.0010235 0.0016086666 0.001023375 0.001597 0.001022 0.001605 0.0010214 7370 1938 5634 1575 43002 761973 365 619678 111775 1938 35.509765625 7.6904296875 0.205078125 1.41796875
map_3 57 1 5 5 5 1 1 0.001281708 0.000569959 0.0012938918 0.0005682502 0.001278 0.000567 0.0012904 0.0005672 6263 1534 4360 1098 33791 435473 337 301090 90744 1533 29.2890625 5.361328125 0.1962890625 1.3974609375
map_4 57 0 5 5 5 1 1 0.001275917 0.000438167 0.0012711832 0.0004390416 0.001273 0.000435 0.0012674 0.0004374 6011 1241 4076 1032 31775 304724 53 265985 85197 1241 27.90234375 5.0390625 0.193359375 1.330078125
map_5 57 1 5 5 5 1 1 0.001317584 0.009753041 0.0013351418 0.0096510584 0.001317 0.009736 0.001333 0.0096394 6509 6421 5226 4884 34783 7929146 439 5963131 95191 6421 33.517578125 23.84765625 0.2373046875 1.79296875
map_6 57 0 5 5 5 1 1 0.001328916 0.000493667 0.0013616082 0.000495 0.00133 0.000493 0.0013618 0.0004948 6664 1254 4913 1074 39499 344582 197 288093 95934 1254 31.9892578125 5.244140625 0.169921875 1.3212890625
map_7 57 1 5 5 5 1 1 0.001420375 0.000757042 0.0014453414 0.0007544418 0.001417 0.000757 0.001443 0.0007526 7084 1591 4587 1368 49722 544265 511 467504 104583 1591 30.3974609375 6.6796875 0.2314453125 1.3681640625
map_8 57 0 5 5 5 1 1 0.001261708 0.00116075 0.0012837164 0.0011680666 0.001261 0.00116 0.0012814 0.0011638 6166 2126 4577 1656 49778 891161 224 684926 83032 2126 30.3486328125 8.0859375 0.19921875 1.353515625
map_9 57 1 5 5 5 1 1 0.001098917 0.000254042 0.001117375 0.0002527836 0.001098 0.000253 0.001117 0.0002516 5432 994 3556 727 28763 178339 70 132102 78012 994 25.36328125 3.5498046875 0.205078125 1.3359375
map_0 58 1 5 5 5 1 1 0.001394834 0.001044666 0.0014116748 0.001045508 0.001394 0.001045 0.0014096 0.0010446 6840 2121 4773 1517 37523 827581 309 575207 98692 2121 31.3056640625 7.4072265625 0.1962890625 1.60546875
map_1 58 0 5 5 5 1 1 0.000982375 0.000397875 0.0009873168 0.0003986832 0.000982 0.000397 0.0009858 0.0003974 4917 1245 3733 953 23058 284115 115 226851 71547 1245 26.2275390625 4.6533203125 0.1611328125 1.3564453125
map_2 58 1 5 5 5 1 1 0.001447458 0.00844525 0.0014448 0.0085388002 0.001444 0.008437 0.0014368 0.0085324 6742 5938 5110 4574 36879 6810634 330 5229003 103094 5938 32.951171875 22.333984375 0.1904296875 1.5791015625
map_3 58 0 5 5 5 1 1 0.000758166 0.001319166 0.0007670082 0.0013180164 0.000755 0.001316 0.0007646 0.0013166 3730 2324 1990 1725 17734 1043261 16 743403 54863 2323 17.716796875 8.4228515625 0.1904296875 1.41796875
map_4 58 1 5 5 5 1 1 0.001470042 0.000574834 0.0014804088 0.0005812086 0.001466 0.000574 0.0014776 0.0005798 7240 1415 5339 1163 39070 413920 514 337966 108035 1415 34.0693359375 5.6787109375 0.2490234375 1.41796875
map_5 58 0 5 5 5 1 1 0.001487875 0.001510042 0.001480508 0.001512475 0.001485 0.001508 0.0014774 0.00151 7099 2438 5387 1913 40919 1164685 394 914566 101532 2438 34.3037109375 9.3408203125 0.181640625 1.6142578125
map_6 58 1 5 5 5 1 1 0.001471041 0.000270875 0.0014819664 0.0002700332 0.001471 0.000268 0.0014808 0.0002664 7094 945 5248 780 38519 180821 731 152044 103189 945 33.625 3.80859375 0.19921875 1.34765625
map_7 58 0 5 5 5 1 1 0.00111375 0.000564166 0.001133925 0.0005638164 0.001113 0.000564 0.0011334 0.0005634 5478 1420 3652 1146 34011 409815 62 328031 74704 1420 25.83203125 5.595703125 0.2021484375 1.3681640625
map_8 58 1 5 5 5 1 1 0.001127292 0.004458542 0.0011350584 0.0044628916 0.001126 0.004455 0.0011338 0.0044556 5485 4244 3971 3331 36510 3463631 77 2772752 78922 4244 27.3896484375 16.2646484375 0.205078125 1.4853515625
map_9 58 0 5 5 5 1 1 0.001176042 0.000377208 0.0011822416 0.0003764002 0.001175 0.000374 0.0011806 0.0003748 5628 1239 3559 899 28409 271673 93 201946 81551 1239 25.3779296875 4.3896484375 0.1728515625 1.435546875
map_0 59 0 5 5 5 1 1 0.001243541 0.001366375 0.0012394748 0.0013666584 0.001243 0.001367 0.001239 0.001366 5954 2293 3652 1784 40561 1060572 188 795097 84517 2293 25.83203125 8.7109375 0.1669921875 1.3740234375
map_1 59 1 5 5 5 1 1 0.00134325 0.003601208 0.0013603582 0.0036027748 0.00134 0.003601 0.0013582 0.0035976 6745 3866 5382 2930 39251 2886857 640 2146022 97869 3866 34.279296875 14.306640625 0.1669921875 1.8779296875
map_2 59 0 5 5 5 1 1 0.001512791 0.001750583 0.00150185 0.00175125 0.001509 0.00175 0.0014984 0.0017506 7018 2714 5715 2013 41605 1382317 431 1012985 104306 2714 35.9052734375 9.8291015625 0.19921875 1.51171875
map_3 59 1 5 5 5 1 1 0.001308166 0.0059145 0.0013220666 0.005913 0.001305 0.005907 0.0013192 0.0059092 6410 5031 4234 3797 35640 4782118 120 3603646 94835 5031 28.673828125 18.5400390625 0.181640625 1.67578125
map_4 59 0 5 5 5 1 1 0.001638125 0.000694375 0.0016598748 0.0007148002 0.001638 0.000694 0.0016562 0.0007138 7787 1617 6103 1270 40586 511950 830 403136 114065 1617 37.7998046875 6.201171875 0.205078125 1.48828125
map_5 59 1 5 5 5 1 1 0.001112209 0.000630667 0.0011131918 0.0006311918 0.001111 0.00063 0.0011128 0.0006304 5503 1535 3705 1210 32304 467103 110 365798 79240 1535 26.0908203125 5.908203125 0.216796875 1.435546875
map_6 59 0 5 5 5 1 1 0.001477958 0.001068125 0.0014800916 0.0010641334 0.001478 0.001069 0.001479 0.001064 6987 2113 5128 1532 42982 846256 412 586463 100252 2112 33.0390625 7.48046875 0.1669921875 1.3828125
map_7 59 1 5 5 5 1 1 0.001476417 0.002139333 0.0014920252 0.0021265414 0.001473 0.002139 0.0014896 0.0021236 7268 2988 5144 2239 43026 1713903 644 1252551 104894 2988 33.1171875 10.9326171875 0.19921875 1.3623046875
map_8 59 0 5 5 5 1 1 0.001342167 0.004533958 0.0013408916 0.0045391 0.001339 0.004528 0.0013374 0.0045306 6329 4312 4753 3373 36126 3543263 305 2842992 89398 4312 31.2080078125 16.4697265625 0.2197265625 1.4267578125
map_9 59 1 5 5 5 1 1 0.001154417 0.002470958 0.0011616086 0.0024707582 0.001152 0.002467 0.0011592 0.002464 5616 3197 3838 2408 29396 1959438 67 1449606 79215 3197 26.740234375 11.7578125 0.1787109375 1.7021484375
map_0 60 1 5 5 5 1 1 0.001227667 0.004525166 0.0012354334 0.0045505002 0.001224 0.004519 0.0012314 0.0045464 5867 4237 3265 3344 32246 3562919 69 2795564 84090 4236 23.9423828125 16.328125 0.17578125 1.8720703125
map_1 60 0 5 5 5 1 1 0.001340917 0.000665958 0.0013509084 0.0006642834 0.001341 0.000663 0.00135 0.0006634 6527 1553 4454 1261 37836 483806 270 397155 94412 1553 29.748046875 6.1572265625 0.181640625 1.3681640625
map_2 60 1 5 5 5 1 1 0.00150725 0.001710375 0.0014814916 0.0017317084 0.001494 0.00171 0.0014774 0.0017306 7386 2583 5951 1962 39487 1289094 582 961490 110699 2583 37.0576171875 9.580078125 0.181640625 1.3154296875
map_3 60 0 5 5 5 1 1 0.000926167 0.001065542 0.0009316332 0.0010881418 0.000925 0.001065 0.00093 0.0010844 4437 2009 2522 1573 19970 830151 29 618076 65027 2009 20.314453125 7.6806640625 0.1611328125 1.423828125
map_4 60 1 5 5 5 1 1 0.001194417 0.00104225 0.0012030586 0.0010431752 0.001193 0.001041 0.0012004 0.001042 5747 2133 2855 1507 30320 830041 51 567671 80308 2133 21.9404296875 7.3583984375 0.169921875 1.4736328125
map_5 60 0 5 5 5 1 1 0.001236375 0.000699042 0.001238225 0.0007258002 0.001232 0.000698 0.0012344 0.000726 5810 1560 4345 1286 28462 519994 161 412951 84821 1560 29.2158203125 6.279296875 0.181640625 1.2744140625
map_6 60 1 5 5 5 1 1 0.001267541 0.000423125 0.0012509082 0.0004224084 0.001267 0.000423 0.001248 0.0004222 5820 1207 3763 991 33542 301054 60 245406 82386 1207 26.3740234375 4.8388671875 0.181640625 1.400390625
map_7 60 0 5 5 5 1 1 0.001586208 0.00048475 0.0015943832 0.0004830668 0.001583 0.000483 0.0015918 0.000482 7568 1325 5487 1039 39716 355096 468 269786 106833 1325 34.7919921875 5.0732421875 0.1787109375 1.4267578125
map_8 60 1 5 5 5 1 1 0.001249292 0.001895833 0.0012648498 0.0018909 0.00125 0.001892 0.0012644 0.0018888 6154 2669 3460 2147 39288 1462021 79 1152334 88295 2669 24.89453125 10.4833984375 0.1875 1.4326171875
map_9 60 0 5 5 5 1 1 0.001481167 0.002711458 0.001479925 0.002719708 0.001478 0.002708 0.0014776 0.0027182 6984 3470 4755 2502 41471 2192637 313 1563957 100988 3470 31.2177734375 12.216796875 0.1904296875 1.37109375
map_0 61 0 5 5 5 1 1 0.001546167 0.005106958 0.0015398584 0.0051030586 0.001546 0.005106 0.0015376 0.0051012 7215 4502 5758 3580 40286 4023942 682 3202488 104508 4502 36.115234375 17.48046875 0.228515625 1.51171875
map_1 61 1 5 5 5 1 1 0.001238375 0.001010125 0.0012623752 0.0010118748 0.001238 0.00101 0.0012602 0.00101 6165 1963 4642 1527 30861 779883 209 582373 91923 1963 30.666015625 7.4560546875 0.1962890625 1.3564453125
map_2 61 0 5 5 5 1 1 0.001691334 0.001812084 0.0016833082 0.0018111252 0.001682 0.001811 0.0016752 0.0018092 7707 2770 5430 2061 42955 1427669 501 1061218 116798 2770 34.513671875 10.0634765625 0.193359375 1.40625
map_3 61 1 5 5 5 1 1 0.000920917 0.001036625 0.0009333834 0.0010393502 0.00092 0.001033 0.0009322 0.0010364 4483 2040 2784 1517 23207 784324 2 574929 66519 2040 21.59375 7.4072265625 0.2021484375 1.388671875
map_4 61 0 5 5 5 1 1 0.001200875 0.0007055 0.0012177418 0.0007050752 0.001197 0.000704 0.0012154 0.0007042 5847 1852 3604 1200 26893 558044 35 359938 86811 1852 25.59765625 5.859375 0.1728515625 1.529296875
map_5 61 1 5 5 5 1 1 0.001227792 0.00170225 0.0012261498 0.0017049916 0.001228 0.001701 0.001226 0.0017036 5893 2694 3693 2145 29400 1471703 45 1149372 85029 2694 26.0322265625 10.4736328125 0.2109375 1.3857421875
map_6 61 0 5 5 5 1 1 0.0013575 0.001058625 0.0013622584 0.001047742 0.001351 0.001058 0.0013582 0.0010462 6576 2030 4969 1579 38331 811778 194 622739 97939 2030 32.2626953125 7.7099609375 0.1728515625 1.3828125
map_7 61 1 5 5 5 1 1 0.001510167 0.000235333 0.0015360252 0.0002353002 0.001508 0.000236 0.0015352 0.000235 7490 855 5805 744 44338 154270 611 138381 109502 855 36.3447265625 3.6328125 0.216796875 1.3828125
map_8 61 0 5 5 5 1 1 0.001422084 0.000307958 0.0014185248 0.0003071246 0.001422 0.000307 0.0014168 0.0003066 6611 1045 4070 831 28817 215855 261 172633 91509 1045 27.873046875 4.0576171875 0.1904296875 1.3857421875
map_9 61 1 5 5 5 1 1 0.001252292 0.003268125 0.0012844168 0.0032655164 0.001248 0.003268 0.0012832 0.003261 6226 3771 4604 2754 35510 2647864 146 1895915 91454 3771 30.48046875 13.447265625 0.2138671875 1.763671875
map_0 62 1 5 5 5 1 1 0.00122075 0.003902834 0.00123125 0.0038968916 0.001219 0.003894 0.0012292 0.0038906 5969 4077 3707 3045 35108 3125149 193 2316649 87086 4077 26.1005859375 14.8681640625 0.1669921875 1.4765625
map_1 62 0 5 5 5 1 1 0.001103292 0.000887833 0.00108625 0.000888625 0.001103 0.000888 0.0010852 0.0008884 5049 1808 3817 1443 25906 670585 16 520021 76201 1808 26.6376953125 7.0458984375 0.205078125 1.353515625
map_2 62 1 5 5 5 1 1 0.001398542 0.000592917 0.0014064086 0.0005948832 0.001395 0.000591 0.0014042 0.0005924 6683 1635 5607 1229 36562 504272 508 377381 102205 1635 35.3779296875 6.0009765625 0.15234375 1.353515625
map_3 62 0 5 5 5 1 1 0.001205167 0.002525791 0.0012133002 0.0025274664 0.001203 0.002524 0.0012076 0.0025252 5542 3108 3618 2506 28082 1940910 61 1569072 81151 3108 25.666015625 12.236328125 0.1728515625 1.3974609375
map_4 62 1 5 5 5 1 1 0.001065959 0.000303792 0.001084425 0.0003033914 0.001066 0.000304 0.0010838 0.000303 5289 1013 3749 817 27146 213900 145 166793 76432 1013 26.3056640625 3.9892578125 0.205078125 1.3740234375
map_5 62 0 5 5 5 1 1 0.001309583 0.000926875 0.0013008834 0.0009262002 0.001306 0.000923 0.0012964 0.0009244 6130 1800 3748 1506 34446 679368 41 566434 87355 1800 26.30078125 7.353515625 0.169921875 1.3564453125
map_6 62 1 5 5 5 1 1 0.001499417 0.0073285 0.0015197082 0.0073329332 0.001499 0.00732 0.0015186 0.00732 7395 5647 5487 4176 46288 6033786 508 4359640 104843 5646 34.7919921875 20.390625 0.216796875 1.7958984375
map_7 62 0 5 5 5 1 1 0.001398709 0.002010125 0.0013981002 0.002010975 0.001398 0.002007 0.0013946 0.0020086 6709 2834 5299 2221 38973 1545385 430 1232277 97189 2834 33.8740234375 10.8447265625 0.2109375 1.3740234375
map_8 62 1 5 5 5 1 1 0.001233541 0.000527041 0.001252658 0.0005264584 0.001233 0.000525 0.001251 0.0005254 6174 1405 4465 1105 32360 380372 262 304963 89515 1405 29.8017578125 5.3955078125 0.1728515625 1.388671875
map_9 62 0 5 5 5 1 1 0.001055791 0.003694792 0.0010580748 0.0036961086 0.001055 0.003694 0.0010558 0.0036958 4950 3941 3073 2990 27035 2938657 71 2234758 70995 3941 23.0048828125 14.599609375 0.181640625 1.83984375
map_0 63 0 5 5 5 1 1 0.001276792 0.000278958 0.001298175 0.0002791252 0.001273 0.000279 0.0012944 0.000278 6126 917 3688 806 33339 190197 71 162332 88254 917 26.0078125 3.935546875 0.1845703125 1.3505859375
map_1 63 1 5 5 5 1 1 0.001188333 0.000841417 0.001214658 0.000841025 0.001188 0.00084 0.0012132 0.0008392 5925 1753 4507 1412 31004 632229 81 497934 87511 1753 30.0068359375 6.89453125 0.2138671875 1.318359375
map_2 63 0 5 5 5 1 1 0.001292375 0.000316667 0.0012839836 0.0003159 0.001287 0.000314 0.0012796 0.000315 6010 1059 4674 828 32080 222951 329 171391 91448 1059 30.822265625 4.04296875 0.2138671875 1.3271484375
map_3 63 1 5 5 5 1 1 0.000954875 0.001630834 0.0009674334 0.0016273918 0.000954 0.00163 0.000966 0.0016246 4734 2497 3434 1991 24456 1234625 14 990378 70647 2496 24.767578125 9.7216796875 0.216796875 1.318359375
map_4 63 0 5 5 5 1 1 0.000983292 0.000375667 0.0009919082 0.0003756504 0.000984 0.000375 0.0009916 0.0003742 4809 1115 2531 925 21251 264093 25 213808 68085 1115 20.3583984375 4.5166015625 0.1669921875 1.37109375
map_5 63 1 5 5 5 1 1 0.0009885 0.000796917 0.0009979168 0.0008002834 0.000988 0.000797 0.0009964 0.0008002 4882 1835 3082 1330 25951 616602 37 441768 69076 1835 23.048828125 6.494140625 0.1904296875 1.3857421875
map_6 63 0 5 5 5 1 1 0.0012055 0.000890667 0.0012167336 0.0008900584 0.001205 0.000889 0.0012148 0.0008884 5927 1832 4263 1443 32393 674358 77 520378 86606 1832 28.8154296875 7.0458984375 0.1728515625 1.359375
map_7 63 1 5 5 5 1 1 0.00129425 0.000329334 0.0013037086 0.000328567 0.001293 0.000329 0.0013028 0.0003274 6290 1010 4996 869 34744 227907 267 188684 92647 1010 32.39453125 4.2431640625 0.1904296875 1.3037109375
map_8 63 0 5 5 5 1 1 0.001475417 0.000897083 0.0014834834 0.0009041498 0.001468 0.000897 0.00148 0.0009 7037 1857 3939 1462 72169 658316 232 534082 94649 1857 27.2333984375 7.138671875 0.1962890625 1.41796875
map_9 63 1 5 5 5 1 1 0.001329833 0.001464833 0.0013291916 0.0016804 0.001327 0.001455 0.0013284 0.0016768 6375 2361 4996 1839 34217 1132961 244 845459 93229 2361 32.39453125 8.9794921875 0.216796875 1.4384765625
map_0 64 1 5 5 5 1 1 0.001499333 0.000756584 0.0014758668 0.0007569668 0.001487 0.000754 0.0014702 0.000755 6799 1660 5359 1337 35835 554938 422 446730 98293 1660 34.1669921875 6.5283203125 0.2255859375 1.453125
map_1 64 0 5 5 5 1 1 0.001194375 0.000722416 0.0012050248 0.0007208666 0.001194 0.000721 0.0012044 0.00072 5794 1623 4507 1310 30071 530930 230 428648 84124 1623 30.0068359375 6.396484375 0.205078125 1.353515625
map_2 64 1 5 5 5 1 1 0.000902833 0.00757625 0.000913975 0.007577725 0.000902 0.007573 0.0009132 0.0075666 4356 5927 2319 4302 27765 6138156 5 4624720 64002 5927 19.3232421875 21.005859375 0.1669921875 1.400390625
map_3 64 0 5 5 5 1 1 0.001119125 0.001213791 0.00113635 0.0012117998 0.001116 0.001213 0.0011326 0.0012112 5408 2213 3893 1652 29296 918107 69 681612 79976 2213 27.0087890625 8.06640625 0.205078125 1.388671875
map_4 64 1 5 5 5 1 1 0.001327459 0.000693792 0.0013307252 0.0006958336 0.001327 0.000694 0.0013304 0.0006952 6549 1658 3957 1254 35011 522627 213 392780 95010 1658 27.3212890625 6.123046875 0.1787109375 1.4296875
map_5 64 0 5 5 5 1 1 0.00128975 0.000415709 0.0012834168 0.0004295334 0.001289 0.000415 0.0012796 0.0004292 6095 1215 4401 978 35418 289621 133 238990 88030 1215 29.4892578125 4.775390625 0.2080078125 1.412109375
map_6 64 1 5 5 5 1 1 0.001196417 0.003668625 0.0012023084 0.0036681998 0.001196 0.003666 0.0011992 0.003664 5744 3874 3899 2982 30568 2926326 97 2221753 82548 3874 27.0380859375 14.560546875 0.1787109375 1.365234375
